userId;numCores;diskSpace;memory;swap;distroVersion;kernel;class;cpu;country;architecture;distribution
462878;2;670423;3095;2096;7 (wheezy);3.2.0;workstation;Intel(R) Pentium(R) D CPU 3.00GHz;Italy;x86_64;Debian
416862;4;1024000;8152;0;17.1;3.13.24;workstation;i5-2400;Poland;x86_64;Linux Mint
462667;2;73921;2526;0;0.8.11;3.16.7;workstation;Intel(R) Pentium(R) 4 CPU 2.80GHz;Poland;i686;other
445335;2;3068611;6086;1024;5.5;2.6.18;workstation;Intel(R) Pentium(R) 4 CPU 2.80GHz;United States;i686;CentOS
468960;4;1048576;4096;0;wheezy/sid;3.0.0;workstation;Intel Core2 Duo E8400;Russian Federation;i386;Debian
469244;1;81920;1536;1024;6;2.6.32;workstation;Intel Pentium 4;Russian Federation;i386;Debian
192043;1;154393;2013;1836;\N;2.6.32;workstation;AMD Athlon(tm) 64 Processor 3200+;Italy;x86_64;Debian
445831;1;40000;256;512;5.10-5;2.6.33;workstation;Intel Pentium III;Ukraine;i386;Puppy Linux
298290;4;163840;8;0;22;2.6.35;workstation;Intel 2 Core Quad Q9450;Italy;x86_64;Fedora
407499;4;251890;16051;8000;12.1;3.1.4;workstation;Intel(R) Core(TM) i5-2500 CPU;Germany;x86_64;openSUSE
347674;4;381102;3924;4097;rolling;3.2.9;workstation;Intel(R) Core(TM) i5 CPU 750;Germany;x86_64;Arch
205709;4;4809710;8116;0;\N;2.6.34;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Canada;i686;Slackware
469902;1;72289;878;2871;\N;2.6.28;workstation;Intel(R) Pentium(R) 4 CPU 2.40GHz;Czech Republic;i686;Ubuntu
70944;2;305301;3788;3893;15.10 (Wily Werewolf);4.2.0;workstation;AMD Athlon(tm) II X2 250 Processor;Brazil;x86_64;Ubuntu
470162;6;250000;8000;0;Tumbleweed;4.4.0;workstation;1 x AMD Phenom II X4 945;United States;x86_64;openSUSE
447058;2;1000000;4096;0;3.0;4.2;workstation;AMD Athlon 64;Poland;amd64;PLD
396472;4;256000;2048;0;17;3.13.0;workstation;AMD Fusion A8-3870 3.0 GHz;Sweden;amd64;Linux Mint
373698;0;658993;1514;1908;\N;2.6.21;workstation;;Canada;i686;Slackware
418309;2;100000;4096;0;\N;3.2.0;workstation;;Argentina;x86_64;Ubuntu
345904;4;40960;512;0;14;3.9.3;workstation;AMD Phenom(tm) II X4 965 Processor;Croatia;unknown;Slackware
470970;8;1225970;16394;16777;8 (jessie);3.16.0;workstation;Intel(R) Core(TM) i7-4790K CPU;United Kingdom;x86_64;Debian
231844;2;897718;7984;2048;\N;3.13.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5400;Lithuania;x86_64;Ubuntu
216353;2;461604;1977;6049;6.0.2;3.2.0;workstation;Pentium(R) Dual-Core CPU E5200;United States;x86_64;Debian
388444;1;81920;1024;1024;2010.05;2.6.36;workstation;Intel Pentium M;Bulgaria;i586;Arch
232263;2;80000;256;0;8 (Jessie);4.2.0;workstation;Intel Core2 Duo E4300;United Kingdom;x86_64;Debian
471391;2;40000;768;0;\N;2.6.38;workstation;Intel(R) Xeon(TM) CPU 2.40GHz;Belgium;x86;Gentoo Linux
32717;1;599029;2048;3999;15.04 (Vivid Vervet);3.19.0;workstation;AMD Athlon(tm) 64 Processor 3800;United Kingdom;x86_64;Kubuntu
350774;1;64971;504;510;squeeze;2.6.26;workstation;Pentium 4;Germany;i686;Debian
443849;4;81920;3386;0;10.04;2.6.32;workstation;AMD Phenom 2 X4 910e;United Kingdom;amd64;Ubuntu
156146;4;466324;3018;8284;11;3.2.0;workstation;Intel(R) Core(TM) i5-4670K CPU;United States;amd64;CrunchBang Linux
448958;1;204800;1024;0;\N;3.2.0;workstation;Intel Core i3-330M;Poland;unknown;Ubuntu
98583;4;3;8;16;Fedora 21;4.1.5;workstation;AMD Phenom(tm) II X4 965 Processor;Italy;x86_64;Fedora
472925;2;481280;3041;0;Testing;3.0.4;workstation;AMD Athlon X2 5000+;Italy;i686;Gentoo Linux
360513;2;2267836;7697;512;7.1;3.2.0;workstation;Intel(R) Pentium(R) CPU G620;Ukraine;x86_64;Debian
374137;2;68764;2057;3998;14.04.4 LTS, Trusty Tahr;3.16.0;workstation;Pentium(R) Dual-Core CPU E5200;Spain;i686;Ubuntu
267044;2;296469;2012;4032;6.3;2.6.35;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 3600;United States;i686;CentOS
450374;2;595745;2008;5243;14;2.6.35;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 6000;Mexico;x86_64;Fedora
473349;2;2436743;2008;2996;\N;2.6.9;workstation;Intel(R) Core(TM)2 CPU 6700;Italy;x86_64;Red Hat
459491;1;40960;512;0;Vector Gold 7.0;3.0.8;workstation;Intel Pentium 4;United States;i586;other
95201;2;174111;3837;67108;6.7;2.6.32;workstation;Intel(R) Pentium(R) CPU G620;Romania;x86_64;CentOS
473448;2;476940;4096;0;13.37;2.6.37;workstation;AMD Athlon 64 X2;Russian Federation;x86_64;Slackware
53386;1;467434;503;2047;\N;2.6.27;workstation;Pentium III (Coppermine);United States;i686;Fedora
473787;8;586892;6039;8096;15;2.6.40;workstation;Intel(R) Core(TM) i7 CPU 920;Egypt;x86_64;Fedora
474381;1;1010125;7986;8192;\N;3.8.0;workstation;AMD Athlon(tm) 64 Processor 3200;United States;x86_64;Ubuntu
474381;1;66897;503;1508;8.04;2.6.24;workstation;Celeron (Mendocino);United States;i686;Ubuntu
287392;2;151190;1024;1024;\N;2.6.26;workstation;Intel(R) Core(TM)2 CPU 6600;Greece;x86_64;Debian
416591;4;327680;1024;0;11.10;3.0.0;workstation;AMD Athlon II X4 620;United States;amd64;Ubuntu
406884;1;20480;172;0;\N;3.9.9;workstation;Intel Pentium III;United States;x86;Gentoo Linux
458510;2;550000;4000;0;14;2.6.35;workstation;AMD Athlon 64;Germany;x86;Fedora
376666;2;847775;2007;4197;\N;3.3.6;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4400;United Kingdom;x86_64;Arch
163865;6;776020;3960;8192;11.4;3.4.28;workstation;AMD Phenom(tm) II X6 1090T Processor;Germany;x86_64;openSUSE
163865;6;848800;3960;8192;11.4;2.6.37;workstation;AMD Phenom(tm) II X6 1090T Processor;Germany;x86_64;openSUSE
420219;1;81920;1024;0;\N;3.2.0;workstation;Intel Pentium 4;Venezuela;i386;Ubuntu
159581;4;226782;3540;8070;5.0.9;2.6.32;workstation;Intel(R) Core(TM) i5 CPU 750;Estonia;i686;Debian
159581;2;148930;1008;1357;5.0.8;2.6.32;workstation;Intel(R) Pentium(R) 4 CPU 2.80GHz;Estonia;i686;Debian
314465;2;1024000;2048;0;2011.1;2.6.39;workstation;AMD Athlon MP 2800+;United Kingdom;unknown;Gentoo Linux
138256;1;112311;2012;1349;\N;2.6.38;workstation;AMD Sempron(tm) Processor 3000+;United Kingdom;i686;Ubuntu
317356;2;2737103;3900;9641;10.10;3.2.0;workstation;Intel(R) Core(TM)2 Duo CPU E8400;Netherlands;i686;Ubuntu
88220;4;2500000;16384;0;\N;3.14.14;workstation;Intel(R) Core(TM) i7-4790 CPU;Germany;x86_64;Gentoo Linux
475459;6;320;16;0;13.37;2.6.37;workstation;AMD Phenom x6;Germany;unknown;Slackware
475513;1;360000;2048;0;Lucid;2.6.32;workstation;AMD Sempron;Brazil;unknown;Kubuntu
475686;2;305152;2048;4192;6.0 Squeeze;2.6.32;workstation;;Mexico;amd64;Debian
95201;2;241412;3837;67108;6.7;2.6.32;workstation;Intel(R) Pentium(R) CPU G620;Romania;x86_64;CentOS
390884;4;596940;3891;4022;11.04;2.6.38;workstation;Intel(R) Core(TM) i5 CPU M 430;Italy;x86_64;Ubuntu
446239;4;2097152;8192;0;\N;2.6.39;workstation;Intel(R) Core(TM)2 Quad CPU Q9300;Russian Federation;x86_64;Gentoo Linux
450830;4;465403;3957;8189;11.1;2.6.27;workstation;AMD Phenom(tm) 9850 Quad-Core Processor;Brazil;x86_64;openSUSE
450830;4;459368;3961;10245;11.4;2.6.37;workstation;AMD Athlon(tm) II X4 620 Processor;Brazil;x86_64;openSUSE
450830;1;700137;2008;4095;11.3;2.6.34;workstation;AMD Athlon(tm) 64 Processor 3200;Brazil;x86_64;openSUSE
476195;2;97790;2014;0;11.10;3.0.0;workstation;Intel(R) Celeron(R) CPU E1400;Spain;i686;Ubuntu
395263;1;1500000;8192;0;10.04;2.6.32;workstation;Intel(R) Xeon(R) CPU E3110;Canada;x86_64;Ubuntu
159581;4;472908;3533;7625;5.0.6;2.6.32;workstation;Intel(R) Core(TM)2 Quad CPU Q9450;Estonia;i686;Debian
327142;2;3186030;8097;39072;x86;3.12.21;workstation;Intel(R) Core(TM)2 Duo CPU E6550;Poland;i686;Gentoo Linux
385474;2;46497;3953;5272;13;3.2.0;workstation;Intel(R) Core(TM)2 Duo CPU E7500;Brazil;x86_64;Linux Mint
476941;1;81920;1024;0;11.11;3.0.0;workstation;AMD Athlon-XP;Spain;unknown;Kubuntu
156097;3;5563549;16086;15636;6.0.4;3.2.0;workstation;AMD Phenom(tm) II X3 720 Processor;Sweden;x86_64;Debian
477254;4;128000;7976;0;11.04;2.6.38;workstation;Intel Core i5 2500K;Germany;unknown;Ubuntu
477380;4;5710914;8112;9211;2.1;3.10.17;workstation;AMD Athlon(tm) II X4 635 Processor;Finland;i686;Gentoo Linux
403984;2;348853;4096;4103;42.1;3.7.4;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4400;Ukraine;x86_64;openSUSE
477394;2;2178227;3966;0;testing;3.0.0;workstation;Intel(R) Pentium(R) Dual CPU E2180;Czech Republic;x86_64;Debian
477459;2;368573;3955;1906;11.04;3.8.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4800;United States;x86_64;Ubuntu
157436;2;955051;8175;5959;15.10 (Wily Werewolf);4.2.0;workstation;Intel(R) Pentium(R) D CPU 3.00GHz;Canada;x86_64;Ubuntu
380966;4;1954915;4023;0;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Quad CPU Q9400;Germany;i686;Kubuntu
477625;12;1852653;24121;23437;10.04;3.0.0;workstation;Intel(R) Xeon(R) CPU X5680;United States;x86_64;Ubuntu
150761;2;211666;2010;9499;2.0.3;2.6.38;workstation;Intel(R) Core(TM)2 Duo CPU E8200;Poland;x86_64;Gentoo Linux
88745;1;163840;8000;0;13-MATE;3.2.0;workstation;1 x AMD Phenom II X4 910e;Australia;x86_64;Linux Mint
451988;4;250169;3955;3905;\N;3.16.0;workstation;AMD Phenom(tm) 9650 Quad-Core Processor;France;x86_64;Debian
105319;2;138756;3966;11625;unstable;3.2.0;workstation;Intel(R) Core(TM)2 Duo CPU E7500;Denmark;x86_64;Debian
7532;1;701086;629;3146;8.10;2.6.27;workstation;Pentium III (Katmai);Norway;i686;Ubuntu
478589;3;63977;3454;1906;11.10;3.0.0;workstation;AMD Athlon(tm) II X3 435 Processor;Spain;x86_64;Ubuntu
294605;2;1048576;2048;0;12.2;3.4.6;workstation;AMD Athlon 64;Spain;x86_64;openSUSE
294605;2;3145728;4096;0;12.2;3.4.6;workstation;AMD Athlon 64;Spain;x86_64;openSUSE
478927;2;327680;2048;0;\N;2.6.39;workstation;AMD Athlon 64 X2;Andorra;x86_64;Gentoo Linux
62370;4;685445;3757;965;\N;3.1.0;workstation;Intel(R) Core(TM) i3 CPU 550;United States;x86_64;Mandriva
215292;2;655360;4096;0;14;2.6.35;workstation;Intel Core 2 Duo;Romania;x86_64;Fedora
404866;2;775;2048;0;13;2.6.34;workstation;Intel Core 2 Duo;Sweden;unknown;Slackware
381998;2;655360;2000;2000;2010.1;2.6.4;workstation;Intel Core 2 Duo;Italy;unknown;Mageia
386208;2;6496249;7822;3812;testing;3.2.0;workstation;Intel(R) Pentium(R) CPU G630;Russian Federation;x86_64;Debian
479497;2;235563;2003;2840;14.1;3.18.11;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4800;Romania;x86_64;Slackware
151439;4;4683130;3707;6283;11.04;3.0.0;workstation;AMD Phenom(tm) 9650 Quad-Core Processor;Poland;x86_64;Ubuntu
479647;2;620054;3961;2054;11.4;2.6.37;workstation;AMD Athlon(tm) II X2 250 Processor;Italy;x86_64;openSUSE
454878;4;360000;4000;0;10.04;2.6.32;workstation;Intel Core 2 Duo;France;i686;Xubuntu
287203;2;229186;8003;9690;\N;2.6.32;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5200+;United Kingdom;x86_64;Ubuntu
463563;1;359937;2026;1953;\N;2.6.38;workstation;AMD Athlon(tm) XP 1900+;France;i686;Debian
217056;2;303214;3963;3762;testing;3.16.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 6000;United States;x86_64;Debian
479903;1;81920;1;2;9;3.2.0;workstation;AMD Sempron 1800;Brazil;unknown;Sabayon
438818;1;49215;488;768;11.10;3.0.0;workstation;Intel(R) Celeron(R) CPU 2.60GHz;Netherlands;i686;Ubuntu
456871;2;105949;2004;980;11.04;3.0.0;workstation;Intel(R) Atom(TM) CPU N270;France;i686;Ubuntu
432713;1;512000;1024;0;11.04;2.6.38;workstation;AMD Athlon64 3700+;Bulgaria;x86_64;Ubuntu
54315;2;512000;2000;0;6.0.3;2.6.32;workstation;AMD Athlon 64;Czech Republic;x86_64;Debian
456511;4;765112;7485;7485;rolling release;3.5.3;workstation;AMD Phenom(tm) II X4 955 Processor;United States;x86_64;Arch
235699;1;460076;2025;1984;5.0;2.6.18;workstation;Intel(R) Pentium(R) 4 CPU 3.00GHz;United States;i686;BU Linux
5235;8;1620399;16122;5998;15.04 (Vivid Vervet);3.19.0;workstation;Intel Core i7-3770 3.40GHz;United States;x86_64;Ubuntu
233554;2;1362203;5858;11443;\N;2.6.32;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4200+;United States;x86_64;Ubuntu
56345;4;1020000;3072;0;12.2;3.1.10;workstation;AMD Phenom(tm) II X4 965 Processor;Germany;x86_64;openSUSE
290171;2;256000;2000;2000;13.2;2.6.37;workstation;1 x Intel Core 2 Duo;New Zealand;x86_64;openSUSE
455980;2;74665;3918;2000;14.04.2 LTS, Trusty Tahr;3.13.0;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4200;United States;x86_64;Ubuntu
463600;4;1071409;8004;0;2.0.3;3.0.1;workstation;Intel(R) Core(TM)2 Quad CPU Q9300;United States;x86_64;Gentoo Linux
38608;1;1081577;3293;7632;13.1.0;2.6.33;workstation;Intel(R) Pentium(R) D CPU 3.00GHz;United States;i686;Slackware
288211;4;798606;4121;3903;12.04.5 LTS, Precise Pan;3.2.0;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Germany;i686;Ubuntu
480395;2;64512;2048;0;9.04;2.6.28;workstation;AMD Athlon 64 X2 Dual Core 5800;Argentina;i686;Xubuntu
457386;1;432916;3877;37378;14.1;3.10.17;workstation;Intel(R) Celeron(R) CPU 3.06GHz;United Kingdom;x86_64;Slackware
3551;2;330608;1964;5860;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Duo CPU E8400;Austria;x86_64;Ubuntu
464478;4;190169;3954;2048;2.0.3;3.1.5;workstation;Intel(R) Core(TM)2 Quad CPU Q9300;Italy;x86_64;Gentoo Linux
124186;1;716800;1000;0;10.10;2.6.35;workstation;Intel Pentium 4;Canada;i386;Ubuntu
481087;2;382696;2014;2043;\N;3.5.0;workstation;Intel(R) Pentium(R) D CPU 2.80GHz;Venezuela;i686;Ubuntu
388906;8;320573;15991;2000;testing;3.18.6;workstation;Intel(R) Core(TM) i7-4770K CPU;France;x86_64;Debian
402275;1;20480;512;0;LMDE-2;2.1.28;workstation;Intel Celeron M;Germany;i386;Linux Mint
475245;1;1799720;3020;2047;10.04;2.6.32;workstation;AMD Athlon(tm) 64 FX-55 Processor;United States;x86_64;Ubuntu
28807;4;208766;3961;1906;11.10;3.0.0;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;United States;x86_64;Ubuntu
162121;1;148204;928;2055;11.4;2.6.37;workstation;VIA Esther processor 1000MHz;Sweden;i686;openSUSE
442120;2;643087;1887;4534;12.04;3.2.0;workstation;AMD FX(tm)-8320 Eight-Core Processor;Mexico;i686;Xubuntu
472138;2;950747;1869;2048;13.1;3.2.13;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5600;Italy;x86_64;Slackware
66569;2;6553;128;0;Jessie;3.2.0;workstation;Intel Core E2160;Brazil;amd64;Debian
404406;2;465920;2014;0;testing/unstable;3.0.0;workstation;Core 2 Duo E6550;United Kingdom;amd64;Debian
174765;1;144184;876;6141;\N;3.5.0;workstation;AMD Duron(tm);Switzerland;i686;Ubuntu
34243;8;8183788;16060;41409;14.04.3;3.2.0;workstation;Intel(R) Core(TM) i7-3770 CPU;United States;i686;Ubuntu
69173;2;1048576;4096;0;Debian 8,jessie;3.16;workstation;AMD Athlon 64;Italy;amd64;Debian
268074;4;957281;12038;20480;11.1;3.16.7;workstation;AMD Phenom(tm) 9550 Quad-Core Processor;Germany;x86_64;openSUSE
437583;2;599504;2013;20505;6.0.2;3.2.0;workstation;AMD Athlon(tm) Dual Core Processor 4850e;Germany;x86_64;Debian
460673;4;379655;4027;0;11.04;3.0.0;workstation;AMD Phenom(tm) 9850 Quad-Core Processor;Netherlands;i686;Ubuntu
460673;2;1876841;2008;973;10.04;2.6.32;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 5600;Netherlands;x86_64;Ubuntu
184441;1;81920;512;1024;\N;3.0.6;workstation;Intel Pentium III;United States;x86;Gentoo Linux
197366;1;2;6129;28883;2011;2.6.38;workstation;Intel I7;United States;unknown;Mandriva
363461;1;166984;1127;2047;\N;2.6.18;workstation;AMD Athlon(tm) 64 Processor 3200+;Greece;x86_64;CentOS
363461;2;145861;938;2047;\N;2.6.18;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 4800+;Greece;x86_64;CentOS
69020;1;144448;2005;5873;10.04;2.6.32;workstation;Intel(R) Celeron(R) M processor 1.40GHz;France;i686;Ubuntu
460033;8;6027981;16330;0;22 (Twenty Two);4.3.4;workstation;AMD FX(tm)-8350 Eight-Core Processor;United States;x86_64;Fedora
392358;2;500000;3900;2000;11.4;2.6.37;workstation;Intel Pentium Dual E2180;Brazil;x86_64;openSUSE
226519;4;455887;5067;13768;unstable;3.2.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Japan;i686;Debian
187277;2;36632;994;953;11.10;3.0.0;workstation;Intel(R) Pentium(R) 4 CPU 3.00GHz;Germany;i686;Ubuntu
482186;2;62000;3000;1012;11.04;2.6.38;workstation;Intel Core 2 Duo;United States;unknown;Ubuntu
457783;6;1882839;3921;9729;12.3;3.7.10;workstation;AMD Phenom(tm) II X6 1090T Processor;Spain;x86_64;openSUSE
52541;2;147238;2006;2909;11.04;3.13.0;workstation;Intel(R) Atom(TM) CPU N270;United States;i686;Ubuntu
476610;1;148969;1763;3459;\N;3.2.13;workstation;AMD Sempron(tm) Processor LE-1100;Russian Federation;i686;Arch
374704;8;1904864;16124;17975;5;4.1.15;workstation;Intel(R) Core(TM) i7-3770 CPU;Norway;x86_64;Mageia
11428;2;409600;2048;0;1;2.6.38;workstation;AMD Athlon(tm) 7850 Dual-Core Processor;United States;i686;Mageia
340488;4;0;6144;0;\N;4.0.4;workstation;AMD Athlon II X4 645;Germany;amd64;Gentoo Linux
482547;1;226189;1517;8678;sid;3.1.0;workstation;Intel(R) Pentium(R) 4 CPU 2.53GHz;Poland;i686;Debian
444588;1;18218;249;729;\N;2.6.24;workstation;;United States;i686;Ubuntu
482844;1;196900;320;0;Squeeze;2.6.32;workstation;GenuineIntel Celeron (Coppermine);United Kingdom;i486;Debian
91626;4;256000;8192;0;\N;4.0.5;workstation;Intel Core 2 Quad;France;i686;Slackware
482981;2;2885337;2011;996;n/a;3.5.4;workstation;Pentium(R) Dual-Core CPU E5200;Panama;i686;Arch
9038;0;51079;311;640;\N;2.6.18;workstation;;United States;i686;CentOS
95201;2;89127;1875;67108;7 (Core);3.10.0;workstation;Intel(R) Pentium(R) Dual CPU E2180;Romania;x86_64;CentOS
6282;1;553264;1979;4095;wheezy/sid;3.0.0;workstation;AMD Athlon 64;Italy;amd64;Debian
315506;2;163840;4096;0;3;3.10.60;workstation;AMD Athlon 64;Poland;x86_64;Mageia
395333;2;94093;3963;5720;11.10;3.0.0;workstation;Intel(R) Core(TM)2 Duo CPU E4500;Belgium;x86_64;Ubuntu
77202;4;1536000;4096;0;15;3.0.3;workstation;AMD 9550;Netherlands;x86_64;Fedora
77202;4;1024000;4096;0;15;2.6.39;workstation;AMD 9550;Netherlands;x86_64;Fedora
407313;2;755023;766;6285;20150505 (Tumbleweed);4.0.1;workstation;Pentium III (Coppermine);France;i686;openSUSE
301531;0;74252;505;1475;\N;2.6.18;workstation;;Germany;i686;Debian
159581;1;178740;503;1953;5.0.8;2.6.26;workstation;Intel(R) Pentium(R) 4 CPU 2.40GHz;Estonia;i686;Debian
483860;2;1526272;2048;1024;10.04;2.6.32;workstation;AMD Athlon X2 BE-2400;United States;i386;Ubuntu
440435;6;4355641;7984;0;17;3.5.4;workstation;AMD Phenom(tm) II X6 1100T Processor;Bulgaria;x86_64;Fedora
422197;6;6144000;31840;5120;\N;4.1;workstation;Intel Core i7;Germany;amd64;Gentoo Linux
325865;2;322537;2008;2055;11.4;2.6.37;workstation;AMD Athlon(tm) 64 X2 Dual Core Processor 6000;France;x86_64;openSUSE
60982;2;292731;3965;7844;7.5;3.2.0;workstation;Intel(R) Core(TM)2 Duo CPU E8400;United States;x86_64;Debian
440008;4;1868707;3961;4102;\N;2.6.34;workstation;Intel(R) Core(TM)2 Quad CPU Q9550;Italy;x86_64;Gentoo Linux
462847;2;230801;1002;3993;2010.2;2.6.36;workstation;Intel(R) Pentium(R) 4 CPU 2.40GHz;Russian Federation;i686;Mandriva
58504;1;39753;3026;973;11.04;3.0.0;workstation;AMD Athlon(tm) 64 Processor 3500;Australia;i686;Ubuntu
276790;1;11853;503;553;6.0.1;2.6.32;workstation;AMD Athlon(tm) XP 2600;Finland;i686;Debian
440845;1;163840;2048;0;10.04;2.6.32;workstation;Intel Pentium 4;Hungary;i686;Ubuntu
484211;4;914241;6067;16163;14.1;3.10.17;workstation;Intel Pentium 4;Poland;x86_64;Slackware
463446;3;188294;3455;5697;10.04;2.6.32;workstation;AMD Athlon(tm) II X3 405e Processor;Netherlands;x86_64;Ubuntu
441685;1;143360;768;0;10.04;2.6.35;workstation;1 x AMD Athlon BE-2300;Poland;x86;Ubuntu
63919;4;2308674;3981;4095;11.4;2.6.37;workstation;Intel(R) Core(TM)2 Quad CPU Q9300;Germany;i686;openSUSE
310953;4;81920;3039;0;14;2.6.35;workstation;Intel Xeon 5120;United States;x86_64;Fedora
484406;4;757760;4096;0;Current (x86_64);3.4.4;workstation;AMD Phenom(tm) 9500 Quad-Core Processor;Germany;x86_64;Slackware
38808;4;7683643;4131;2008;12.10, Quantal Quetzal;3.5.0;workstation;Intel(R) Atom(TM) CPU D510;Iceland;i686;Ubuntu
446003;2;1167360;4096;0;Trusty Tahr;3.13.0;workstation;AMD Athlon 64;Italy;i686;Kubuntu
269231;2;1890277;1997;2055;11.1;2.6.27;workstation;Intel(R) Pentium(R) 4 CPU 2.80GHz;Austria;i686;openSUSE
181537;4;409600;4096;0;7.0;3.0.1;workstation;Intel Core Duo;Hungary;unknown;Debian
484883;4;3;4096;0;11.04;2.6.38;workstation;AMD Phenom II 9550;New Zealand;unknown;Ubuntu
464691;4;256000;4000;1000;6.0 Squeeze;2.6.39;workstation;Intel Core 2 Quad;Brazil;unknown;Debian
464776;2;1236369;3964;486;Versione 7.6 (wheezy) 64;3.2.0;workstation;Pentium(R) Dual-Core CPU E5200;Italy;x86_64;Debian
464583;2;379960;5853;6012;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Duo CPU E7300;United States;x86_64;Ubuntu
441463;4;2655360;4000;0;13.1 and 12.3;3.11.6;workstation;Gigabyte Z87 D3HP Quad Core 3.1 GHZ;United States;x86_64;openSUSE
485187;1;228096;499;512;\N;3.6.6;workstation;Pentium III (Coppermine);Italy;i686;Arch
347445;4;15657;3953;4093;\N;3.5.0;workstation;Intel(R) Core(TM)2 Quad CPU Q9450;Finland;x86_64;Ubuntu
485488;2;245760;4096;0;10.04;2.6.32;workstation;Intel(R) Core(TM)2 CPU E7400;Chile;x86_64;Kubuntu
485553;4;457919;4096;14582;11.04;2.6.38;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Italy;x86_64;Ubuntu
442367;4;\N;8192;\N;\N;4.2.0;workstation;Core i5-2500K;Japan;amd64;Gentoo Linux
374815;1;61440;1536;0;wheezy/sid;3.0.3;workstation;2;Russian Federation;unknown;Debian
374815;2;163840;1024;0;15;2.6.40;workstation;Intel Pentium 4;Russian Federation;i386;Fedora
442593;1;1153433;2700;619;11.4;2.6.37;workstation;AMD Athlon 64;Russian Federation;i586;openSUSE
165562;6;1048576;8192;0;\N;2.6.38;workstation;AMD Phenon II X6;Brazil;amd64;Ubuntu
466718;6;2500000;8192;4300;11.04;2.6.38;workstation;1 x AMD Phenom II X6 1055T;Australia;x86_64;Ubuntu
260232;2;1288043;3894;4096;2.0.3;3.7.10;workstation;Intel(R) Core(TM)2 CPU 6600;United States;x86_64;Gentoo Linux
284802;1;1125251;3962;13068;\N;2.6.35;workstation;AMD Athlon(tm) 64 Processor 3000+;Netherlands;x86_64;Ubuntu
486210;1;60000;1500;0;Squeeze;2.6.32;workstation;AMD Athlon XP 2000+;Brazil;i386;Debian
190371;1;237624;2012;0;\N;2.6.35;workstation;Intel(R) Pentium(R) 4 CPU 3.00GHz;Spain;i386;Ubuntu
486243;2;2216715;6969;1930;7.0;3.2.0;workstation;AMD Athlon(tm) 7550 Dual-Core Processor;Germany;i686;Debian
347256;2;768000;4000;0;\N;2.6.35;workstation;AMD Athlon 64;France;unknown;Debian
411840;8;702974;7732;11627;12.2;3.4.33;workstation;AMD FX(tm)-8120 Eight-Core Processor;Peru;x86_64;openSUSE
467500;1;150752;1002;973;6.0.2.1;2.6.38;workstation;Intel(R) Celeron(R) D CPU 220;Mexico;i686;Debian
351986;4;3326771;8175;2097;19 (Schrödinger’s Cat);3.14.27;workstation;AMD Phenom(tm) II X4 920 Processor;Spain;x86_64;Fedora
435922;4;1393329;7936;15257;11.10;3.0.0;workstation;Intel(R) Core(TM)2 Quad CPU Q8200;New Zealand;x86_64;Ubuntu
309002;2;238597;3953;3895;20;3.16.3;workstation;Intel(R) Core(TM)2 Duo CPU E4500;Italy;x86_64;Fedora
383143;1;71680;1024;0;\N;2.6.38;workstation;AMD Sempron;Netherlands;x86;Gentoo Linux
443575;4;2791546;2004;4096;6.0.2;2.6.38;workstation;Intel(R) Core(TM)2 Quad CPU Q6600;Russian Federation;x86_64;Debian
339248;4;93285;3954;2055;11.04;2.6.38;workstation;Intel(R) Core(TM) i3 CPU 540;France;x86_64;Ubuntu
256668;4;286720;7882996;10485756;testing;4.1.0;workstation;Intel(R) Core(TM) i5-3330 CPU;Brazil;amd64;Debian
65417;2;1087115;3265;2046;11.4;2.6.37;workstation;Intel(R) Pentium(R) CPU E5300;United States;i686;openSUSE
487387;2;62317;1504;926;\N;2.6.35;workstation;Intel(R) Pentium(R) Dual CPU E2180;Romania;i686;Slackware
321676;2;466905;1002;2589;\N;2.6.26;workstation;Intel(R) Pentium(R) D CPU 3.40GHz;United States;i686;Debian
349417;4;205897;4050;2071;\N;2.6.31;workstation;AMD Phenom(tm) 9850 Quad-Core Processor;Portugal;i686;Mandriva
